file_name,algorithm,trial_number,architecture,learning_rate,batch_size,dropout_rate,optimizer,epochs,freeze_base,optimized_parameter,optimization_type,num_optimized_factors,optimized_factors,train_accuracy,train_precision,train_recall,train_f1_score,train_auc,train_cm_tn,train_cm_fp,train_cm_fn,train_cm_tp,val_accuracy,val_precision,val_recall,val_f1_score,val_auc,val_cm_tn,val_cm_fp,val_cm_fn,val_cm_tp,test_accuracy,test_precision,test_recall,test_f1_score,test_auc,test_cm_tn,test_cm_fp,test_cm_fn,test_cm_tp,min_train_loss,min_val_loss,max_train_f1,max_val_f1,max_train_accuracy,max_val_accuracy,training_time,final_epoch,input_shape,num_classes,history_loss_final,history_loss_best,history_loss_mean,history_loss_std,history_val_loss_final,history_val_loss_best,history_val_loss_mean,history_val_loss_std,history_f1_score_metric_final,history_f1_score_metric_best,history_f1_score_metric_mean,history_f1_score_metric_std,history_val_f1_score_metric_final,history_val_f1_score_metric_best,history_val_f1_score_metric_mean,history_val_f1_score_metric_std,history_accuracy_final,history_accuracy_best,history_accuracy_mean,history_accuracy_std,history_val_accuracy_final,history_val_accuracy_best,history_val_accuracy_mean,history_val_accuracy_std
experiment_trial_013_inceptionv3_all_sgd_bs64_lr1e-03_drop0.30_ep50_20250727_045919.json,Random_Search,13,inceptionv3,0.001,64,0.3,sgd,50,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.9247619047619048,0.9164332399626517,0.9347619047619048,0.9255068363979255,0.9796072562358276,1921,179,137,1963,0.9122222222222223,0.9113082039911308,0.9133333333333333,0.9123196448390676,0.9659802469135803,410,40,39,411,0.9133333333333333,0.9078947368421053,0.92,0.913907284768212,0.9675259259259258,408,42,36,414,0.20740602910518646,0.22943732142448425,0.49619945883750916,0.5058594942092896,0.9188095331192017,0.9122222065925598,2505.021038,50,"[224, 224, 3]",2,0.21178075671195984,0.20740602910518646,0.23887356251478195,0.040766905110051495,0.23347200453281403,0.22943732142448425,0.24401459753513335,0.02050021467036048,0.4934127628803253,0.49619945883750916,0.4924681782722473,0.0016559792879865293,0.49995705485343933,0.5058594942092896,0.4894309484958649,0.006386338364063817,0.9159523844718933,0.9188095331192017,0.9017761874198914,0.021301438779504345,0.9122222065925598,0.9122222065925598,0.9037555575370788,0.008660653432423561
experiment_trial_014_inceptionv3_all_sgd_bs64_lr1e-03_drop0.10_ep50_20250727_054216.json,Random_Search,14,inceptionv3,0.001,64,0.1,sgd,50,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.930952380952381,0.9380445304937076,0.9228571428571428,0.9303888622179549,0.9807916099773243,1972,128,162,1938,0.9111111111111111,0.9204545454545454,0.9,0.9101123595505618,0.9660246913580246,415,35,45,405,0.9111111111111111,0.9147982062780269,0.9066666666666666,0.9107142857142856,0.9670074074074073,412,38,42,408,0.18766218423843384,0.22872908413410187,0.495249480009079,0.5146243572235107,0.924047589302063,0.9144444465637207,2492.759626,50,"[224, 224, 3]",2,0.18766218423843384,0.18766218423843384,0.22075583577156066,0.039995427225636204,0.22884923219680786,0.22872908413410187,0.2439766249060631,0.021756698867667405,0.4938676953315735,0.495249480009079,0.4921865689754486,0.0022028245648501085,0.4939933717250824,0.5146243572235107,0.4921865439414978,0.006488768765446315,0.9228571653366089,0.924047589302063,0.9097476208209991,0.01962115411213483,0.9111111164093018,0.9144444465637207,0.9052888977527619,0.011293091466452285
experiment_trial_015_inceptionv3_all_sgd_bs64_lr1e-03_drop0.30_ep30_20250727_060924.json,Random_Search,15,inceptionv3,0.001,64,0.3,sgd,30,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.9211904761904762,0.9333659970602646,0.9071428571428571,0.9200676165177493,0.9771315192743765,1964,136,195,1905,0.9077777777777778,0.919908466819222,0.8933333333333333,0.9064261555806088,0.965041975308642,415,35,48,402,0.9088888888888889,0.9144144144144144,0.9022222222222223,0.9082774049217003,0.9669777777777777,412,38,44,406,0.22029182314872742,0.23249420523643494,0.49579036235809326,0.5069824457168579,0.9109523892402649,0.9133333563804626,1541.788625,30,"[224, 224, 3]",2,0.2282882034778595,0.22029182314872742,0.25643353809913,0.05036287008316146,0.23256130516529083,0.23249420523643494,0.2520189429322878,0.021924554156222142,0.49419593811035156,0.49579036235809326,0.4910736411809921,0.0032389166749476235,0.492318332195282,0.5069824457168579,0.48853992819786074,0.007467478796906335,0.9073809385299683,0.9109523892402649,0.8934444427490235,0.02668131048638666,0.9077777862548828,0.9133333563804626,0.9017777800559997,0.009819772940770284
experiment_trial_016_inceptionv3_all_sgd_bs64_lr1e-03_drop0.50_ep20_20250727_062744.json,Random_Search,16,inceptionv3,0.001,64,0.5,sgd,20,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.9145238095238095,0.929029078363726,0.8976190476190476,0.9130540082344394,0.9734240362811791,1956,144,215,1885,0.9077777777777778,0.9277389277389277,0.8844444444444445,0.9055745164960182,0.9622320987654323,419,31,52,398,0.9122222222222223,0.9206349206349206,0.9022222222222223,0.9113355780022446,0.9646024691358024,415,35,44,406,0.2493535727262497,0.24312150478363037,0.49374741315841675,0.5086123943328857,0.897857129573822,0.9100000262260437,1016.376264,20,"[224, 224, 3]",2,0.2493535727262497,0.2493535727262497,0.2919281832873821,0.05837752929032427,0.24312150478363037,0.24312150478363037,0.2632475413382053,0.0216559970537834,0.4931241273880005,0.49374741315841675,0.49175912141799927,0.001569137576097694,0.48775914311408997,0.5086123943328857,0.4887252300977707,0.008337554195427485,0.8933333158493042,0.897857129573822,0.8769880950450897,0.033102886457579875,0.9077777862548828,0.9100000262260437,0.8977222234010697,0.011953994667455656
experiment_trial_017_inceptionv3_all_adam_bs64_lr1e-03_drop0.10_ep20_20250727_064545.json,Random_Search,17,inceptionv3,0.001,64,0.1,adam,20,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.9238095238095239,0.9694092827004219,0.8752380952380953,0.91991991991992,0.9834594104308391,2042,58,262,1838,0.9144444444444444,0.9582309582309583,0.8666666666666667,0.9101516919486582,0.9689629629629629,433,17,60,390,0.9111111111111111,0.9512195121951219,0.8666666666666667,0.9069767441860465,0.9688197530864199,430,20,60,390,0.17950741946697235,0.2229243367910385,0.49535486102104187,0.4929947555065155,0.9283333420753479,0.9177777767181396,998.058477,20,"[224, 224, 3]",2,0.1806948333978653,0.17950741946697235,0.21757570505142212,0.04654871355356533,0.23854467272758484,0.2229243367910385,0.2390075795352459,0.01832257367853071,0.49317798018455505,0.49535486102104187,0.492517414689064,0.0022296611426615284,0.47585076093673706,0.4929947555065155,0.4840567708015442,0.00534038920182843,0.9283333420753479,0.9283333420753479,0.911297619342804,0.02254039602145433,0.9144444465637207,0.9177777767181396,0.9074999988079071,0.011015560647972517
experiment_trial_018_inceptionv3_all_adam_bs64_lr1e-03_drop0.10_ep50_20250727_072927.json,Random_Search,18,inceptionv3,0.001,64,0.1,adam,50,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.9478571428571428,0.969077306733167,0.9252380952380952,0.9466504263093788,0.9882514739229026,2038,62,157,1943,0.9222222222222223,0.9502369668246445,0.8911111111111111,0.9197247706422018,0.9686814814814815,429,21,49,401,0.9166666666666666,0.9350348027842227,0.8955555555555555,0.9148694665153234,0.9686370370370371,422,28,47,403,0.15023566782474518,0.2235507220029831,0.4961552023887634,0.5165048837661743,0.9442856907844543,0.9222221970558167,2535.87785,50,"[224, 224, 3]",2,0.15023566782474518,0.15023566782474518,0.19363732933998107,0.05393905467805784,0.22950515151023865,0.2235507220029831,0.23770731508731843,0.01906667017650007,0.49576181173324585,0.4961552023887634,0.49279787003993986,0.00411034466278665,0.48447611927986145,0.5165048837661743,0.49031409561634065,0.009151446998707515,0.9442856907844543,0.9442856907844543,0.9223809480667114,0.02695991136936159,0.9222221970558167,0.9222221970558167,0.9092222225666046,0.011485364938408507
experiment_trial_019_inceptionv3_all_sgd_bs64_lr1e-03_drop0.30_ep50_20250727_081319.json,Random_Search,19,inceptionv3,0.001,64,0.3,sgd,50,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.9266666666666666,0.9422507403751234,0.909047619047619,0.9253514299563742,0.9793845804988661,1983,117,191,1909,0.9088888888888889,0.9220183486238532,0.8933333333333333,0.90744920993228,0.9664790123456789,416,34,48,402,0.9133333333333333,0.926605504587156,0.8977777777777778,0.9119638826185102,0.966241975308642,418,32,46,404,0.20499305427074432,0.22930467128753662,0.49544981122016907,0.5034757256507874,0.9200000166893005,0.9122222065925598,2546.450827,50,"[224, 224, 3]",2,0.21257582306861877,0.20499305427074432,0.2398155725002289,0.04126040470385467,0.22930467128753662,0.22930467128753662,0.2439778193831444,0.01872896804819423,0.4930605888366699,0.49544981122016907,0.492071738243103,0.0021423800571290577,0.49187904596328735,0.5034757256507874,0.4914151418209076,0.005504167752522595,0.9138095378875732,0.9200000166893005,0.9022190475463867,0.022127614727479383,0.9088888764381409,0.9122222065925598,0.9030888891220092,0.010323869785086183
experiment_trial_020_inceptionv3_all_adam_bs64_lr1e-03_drop0.20_ep10_20250727_082339.json,Random_Search,20,inceptionv3,0.001,64,0.2,adam,10,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.9252380952380952,0.9399014778325123,0.9085714285714286,0.9239709443099273,0.9781448979591837,1978,122,192,1908,0.9111111111111111,0.9262672811059908,0.8933333333333333,0.9095022624434388,0.9656444444444444,418,32,48,402,0.9133333333333333,0.926605504587156,0.8977777777777778,0.9119638826185102,0.9664493827160494,418,32,46,404,0.21416451036930084,0.23053155839443207,0.4934186041355133,0.5064172148704529,0.9157142639160156,0.9111111164093018,535.07546,10,"[224, 224, 3]",2,0.21416451036930084,0.21416451036930084,0.25887342244386674,0.05598138445103646,0.23053155839443207,0.23053155839443207,0.2552078694105148,0.02519274192710013,0.49257567524909973,0.4934186041355133,0.4912851244211197,0.0025586683493031884,0.4908198118209839,0.5064172148704529,0.4912481039762497,0.009855567217608921,0.9157142639160156,0.9157142639160156,0.8927142798900605,0.02556530395148625,0.9111111164093018,0.9111111164093018,0.8992222249507904,0.01051806947687485
experiment_trial_021_inceptionv3_all_sgd_bs64_lr1e-03_drop0.20_ep10_20250727_083352.json,Random_Search,21,inceptionv3,0.001,64,0.2,sgd,10,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.909047619047619,0.9125840537944284,0.9047619047619048,0.9086561453849832,0.970498185941043,1918,182,200,1900,0.9,0.910958904109589,0.8866666666666667,0.8986486486486487,0.959683950617284,411,39,51,399,0.9066666666666666,0.9048672566371682,0.9088888888888889,0.9068736141906873,0.9606172839506173,407,43,41,409,0.2463095486164093,0.25307518243789673,0.4927675724029541,0.5007941722869873,0.8985714316368103,0.903333306312561,528.604294,10,"[224, 224, 3]",2,0.2463095486164093,0.2463095486164093,0.28874114006757734,0.05626682137436538,0.25307518243789673,0.25307518243789673,0.27547572553157806,0.02218404819540929,0.49119868874549866,0.4927675724029541,0.48947855830192566,0.0029408889718363,0.49293071031570435,0.5007941722869873,0.49053117632865906,0.006817815415373227,0.8985714316368103,0.8985714316368103,0.8760000050067902,0.03147467267587299,0.8999999761581421,0.903333306312561,0.8906666696071625,0.00989075519690502
experiment_trial_022_inceptionv3_all_sgd_bs64_lr1e-03_drop0.10_ep40_20250727_090917.json,Random_Search,22,inceptionv3,0.001,64,0.1,sgd,40,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.9273809523809524,0.9363150218765192,0.9171428571428571,0.9266297810921338,0.9797399092970522,1969,131,174,1926,0.9155555555555556,0.9308755760368663,0.8977777777777778,0.9140271493212669,0.9662518518518519,420,30,46,404,0.91,0.9183673469387755,0.9,0.9090909090909091,0.9667901234567902,414,36,45,405,0.19463267922401428,0.2288648784160614,0.4951474666595459,0.5054442882537842,0.9247618913650513,0.9166666865348816,2038.491619,40,"[224, 224, 3]",2,0.19779647886753082,0.19463267922401428,0.22763792909681796,0.04365132764567161,0.22887399792671204,0.2288648784160614,0.2473392155021429,0.02193778836411011,0.49492552876472473,0.4951474666595459,0.49199803471565245,0.003111592362242912,0.4907625913619995,0.5054442882537842,0.48897705003619196,0.006477985046567102,0.9180952310562134,0.9247618913650513,0.9075416669249534,0.021502146322245355,0.9155555367469788,0.9166666865348816,0.9060277819633484,0.010240584345291327
experiment_trial_023_inceptionv3_all_sgd_bs64_lr1e-03_drop0.30_ep40_20250727_094344.json,Random_Search,23,inceptionv3,0.001,64,0.3,sgd,40,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.9242857142857143,0.9380530973451328,0.9085714285714286,0.9230769230769232,0.9784405895691608,1974,126,192,1908,0.9077777777777778,0.925754060324826,0.8866666666666667,0.905788876276958,0.9661432098765431,418,32,51,399,0.9155555555555556,0.925,0.9044444444444445,0.9146067415730338,0.9673728395061729,417,33,43,407,0.21184837818145752,0.2297898530960083,0.4964289665222168,0.5037626624107361,0.9159523844718933,0.9133333563804626,1982.330429,40,"[224, 224, 3]",2,0.21320636570453644,0.21184837818145752,0.24486257173120976,0.047433037184233307,0.22993533313274384,0.2297898530960083,0.24522548764944077,0.021153512459517188,0.491969496011734,0.4964289665222168,0.49226863756775857,0.002423093795006999,0.48899295926094055,0.5037626624107361,0.4907367803156376,0.005171442049831879,0.9159523844718933,0.9159523844718933,0.8983690455555916,0.026921115164551767,0.9077777862548828,0.9133333563804626,0.9033888936042785,0.01013474292135331
experiment_trial_024_inceptionv3_all_sgd_bs64_lr1e-03_drop0.50_ep50_20250727_102624.json,Random_Search,24,inceptionv3,0.001,64,0.5,sgd,50,True,DROPOUT_RATE-EPOCHS-OPTIMIZER,multi_factor,3,"DROPOUT_RATE, EPOCHS, OPTIMIZER",0.920952380952381,0.931219512195122,0.909047619047619,0.92,0.9776535147392291,1959,141,191,1909,0.9111111111111111,0.9243119266055045,0.8955555555555555,0.909706546275395,0.9650123456790125,417,33,47,403,0.9155555555555556,0.925,0.9044444444444445,0.9146067415730338,0.9667209876543209,417,33,43,407,0.22835072875022888,0.23315437138080597,0.4960143268108368,0.5049501657485962,0.9078571200370789,0.9144444465637207,2475.707457,50,"[224, 224, 3]",2,0.23284612596035004,0.22835072875022888,0.26178632795810697,0.0461536220840498,0.23315437138080597,0.23315437138080597,0.2468961438536644,0.018063972429068494,0.4960143268108368,0.4960143268108368,0.4921268618106842,0.0018487710603425336,0.49181032180786133,0.5049501657485962,0.4908191847801209,0.0064472711430817375,0.9049999713897705,0.9078571200370789,0.8920333325862885,0.025202637493817695,0.9111111164093018,0.9144444465637207,0.9028444468975068,0.009674102054109799
